35
   202158774.80841076       2.03321046280437743E-003   619633.47500462981        5.3943027584365835       -38.096923001667790       3.64201824735914869E-003  1.61385728876660207E-006 -2.57329219276909195E-002
   618595669.48206425       3.55663645109234247E-003   152757.19830145309        4.0456967648368956       -36.656289264976145       2.96811869831279003E-003  6.54633635022938017E-006 -2.69521391036369358E-002
   1892871593.9469712       6.22152161650360320E-003   40724.183010471133        3.7549019118107960       -31.501388863736388       3.70633154631776814E-003  2.45554342917788370E-005 -3.12999179054866128E-002
   5792091745.7622662       1.08831284155380889E-002   11411.866686535894        3.9460420473813174       -22.960157292256955       7.18296471138815500E-003  8.76280828954857860E-005 -4.23041498697368304E-002
   17723509031.784451       1.90375428086441909E-002   3438.3617067671635        4.0977750833973392       -14.392302912207066       1.80085093825671158E-002  2.90836184579378032E-004 -6.42713958520081119E-002
   54233045018.592850       3.33018248386661997E-002   1096.6977750801441        4.0412364331907975       -8.1371642962878461       4.80461308709317220E-002  9.11828238118676197E-004 -9.85784829636263821E-002
   165950386388.72678       5.82539221963901191E-002   363.07022643862848        3.6942370383887426       -4.1007484678140917       0.11851326065925533       2.75428808858562465E-003 -0.13461175056059035     
   507799824500.47327       0.10190190680850961        125.27632819114312        2.9704673853580239       -1.7008807793330587       0.24554248712958557       7.98235400445507920E-003 -0.14516756908151796     
   1553841888374.3452       0.17825406804717525        45.930768347500077        2.0469859979572216      -0.54533440816723278       0.43437677336562608       2.17718979232888882E-002 -0.12152186968638393     
   4754677921446.3887       0.31181470269321360        17.975026907763667        1.2697541824052063      -0.14009922922116810       0.72244892939175132       5.56327400860849863E-002 -8.58501934275791162E-002
   14549074977211.178       0.54544847071835423        7.2465156832357778       0.79524974049961394      -2.87143457738613869E-002   1.1178319863931236       0.13799735537914012      -4.53446459849892042E-002
   44519436687337.180       0.95413728614877946        2.9904042208964188       0.53623356650307841      -3.15280833655687265E-003   1.5303915973892999       0.33440295228724459      -1.09641398253502963E-002
   136227234106792.48        1.6690448496819370        1.3094899692799331       0.38509683549034951       1.48325257245495801E-003   1.8330548408044076       0.76365609776292021       1.00015835618271071E-002
   416848475480942.50        2.9196120418832692       0.63680861716634929       0.28828400758853945       1.75444112207062577E-003   1.8983425285564259        1.5703305091092645       2.11096781510825941E-002
   1275535341006544.5        5.1071931810185944       0.35488194841239262       0.22183230756149572       1.34156029064260557E-003   1.6899063330952688        2.8178384515572605       2.72611842247761429E-002
   3903073903004029.5        8.9338658061630518       0.22714301942425330       0.17540324330615040       9.50413214284717136E-004   1.2984689002159644        4.4025125779111862       3.08904671833652132E-002
   11943209570571158.        15.627753917585521       0.16434236708768887       0.14405164079436408       6.60471616710047111E-004  0.85695081386554151        6.0848582001160150       3.18279458468768567E-002
   36545619783627048.        27.337179425745251       0.13125901663039583       0.12340842179276745       4.48884130112486141E-004  0.48454324104873947        7.6185242406305571       2.94739884435468620E-002
  1.11827755971091232E+017   47.820139918792002       0.11174878540373691       0.10876979673172012       2.98366497035246344E-004  0.24501638092134542        8.9486431229395684       2.52191331005937984E-002
  3.42187301229805568E+017   83.650392245633213       9.80351605655436498E-002  9.69173713760711347E-002  1.95925803773217775E-004  0.11760362903008860        10.200421912212070       2.08586698010629762E-002
  1.04707590799914982E+018   146.32721975994286       8.67557552432706713E-002  8.63430364060488731E-002  1.26562876451199389E-004  5.50722076461328952E-002   11.526612813131685       1.69766020676882304E-002
  3.20399954402734285E+018   255.96598734170743       7.64904237931132991E-002  7.63463109676819629E-002  7.73094278047925553E-005  2.46644299741168999E-002   13.073531958781402       1.32634315300203219E-002
  9.80407723996239258E+018   447.75392290854467       6.63797608279546036E-002  6.63352239426633072E-002  4.17939627660509285E-005  1.01084120807080711E-002   15.064832827461297       9.49784285661565107E-003
